id,name,age,salary,city,score
4793,Eve,25,26412,Mumbai,76.45
4794,Bob,24,64798,Kolkata,1.88
4795,Alice,36,48579,Pune,8.07
4796,Ivan,33,115585,Hyderabad,61.45
4797,Charlie,36,64722,Chennai,14.89
4798,Grace,53,115551,Pune,71.31
4799,Eve,56,58135,Pune,84.78
4800,David,18,111432,Delhi,32.31
4801,Charlie,55,38500,Hyderabad,33.03
4802,Hana,22,114389,Pune,43.58
4803,Ivan,37,38424,Delhi,87.62
4804,Julia,28,94248,Delhi,3.77
4805,Ivan,31,46499,Pune,69.73
4806,David,24,94030,Mumbai,74.82
4807,Hana,41,79555,Hyderabad,74.72
4808,Frank,34,26741,Delhi,85.92
4809,Bob,28,63592,Delhi,82.93
4810,Julia,48,41729,Chennai,34.65
4811,Julia,37,107191,Bangalore,16.8
4812,Alice,46,54090,Mumbai,1.69
4813,Alice,43,73843,Mumbai,36.82
4814,Eve,40,61329,Hyderabad,22.27
4815,Charlie,55,53270,Kolkata,32.09
4816,Charlie,45,104418,Chennai,30.97
4817,Alice,32,83615,Kolkata,0.0
4818,Eve,38,45725,Kolkata,84.29
4819,Hana,51,21377,Mumbai,51.1
4820,Charlie,19,41977,Mumbai,57.74
4821,Charlie,53,56068,Pune,8.29
4822,Frank,33,65953,Pune,22.92
4823,Frank,58,91557,Delhi,61.04
4824,Julia,42,37731,Pune,68.49
4825,Julia,21,106926,Pune,48.14
4826,Eve,30,26714,Hyderabad,67.08
4827,David,24,57920,Bangalore,0.01
4828,Hana,22,95570,Kolkata,66.12
4829,David,19,55562,Chennai,49.9
4830,Grace,18,34649,Delhi,52.74
4831,Hana,46,94812,Mumbai,30.44
4832,Alice,38,71504,Chennai,70.56
4833,Julia,32,43568,Chennai,24.1
4834,Ivan,33,32698,Bangalore,28.31
4835,Hana,31,23525,Chennai,38.97
4836,Julia,37,36958,Mumbai,0.91
4837,Alice,36,81009,Bangalore,67.18
4838,Frank,34,73604,Pune,14.58
4839,Alice,43,48802,Pune,83.28
4840,Eve,45,74369,Mumbai,21.52
4841,Ivan,34,86194,Hyderabad,59.45
4842,Ivan,52,64746,Bangalore,12.01
4843,Frank,53,20895,Bangalore,51.39
4844,Alice,21,33682,Chennai,3.49
4845,Charlie,42,81201,Bangalore,84.85
4846,Grace,34,116507,Bangalore,29.06
4847,David,19,99233,Chennai,51.16
4848,Grace,47,88043,Pune,98.59
4849,Frank,42,77976,Chennai,19.85
4850,Bob,34,21047,Kolkata,45.37
4851,Hana,52,86865,Hyderabad,36.92
4852,David,33,67274,Delhi,24.39
4853,Alice,28,57780,Chennai,77.35
4854,Grace,36,32423,Hyderabad,88.18
4855,Ivan,18,91880,Mumbai,28.89
4856,Bob,57,61995,Bangalore,17.38
4857,Frank,22,80573,Delhi,60.23
4858,Grace,37,22107,Pune,33.99
4859,David,52,67461,Bangalore,62.78
4860,Grace,29,62514,Bangalore,23.02
4861,Bob,23,58982,Bangalore,56.56
4862,Ivan,48,63644,Chennai,17.56
4863,Eve,23,75096,Pune,76.86
4864,Alice,46,51008,Chennai,60.57
4865,Eve,20,23018,Delhi,23.12
4866,Hana,47,96472,Chennai,99.89
4867,Bob,25,85620,Bangalore,98.34
4868,Eve,28,55559,Mumbai,44.85
4869,Eve,26,96726,Hyderabad,66.72
4870,David,19,105409,Delhi,24.4
4871,Alice,45,30830,Kolkata,23.88
4872,Hana,43,110869,Hyderabad,8.61
4873,Charlie,44,47255,Chennai,23.98
4874,Hana,22,89957,Delhi,18.74
4875,Hana,47,61269,Delhi,3.66
4876,Frank,52,21301,Mumbai,43.11
4877,Ivan,47,91842,Delhi,25.0
4878,Frank,18,102912,Delhi,6.58
4879,Hana,59,75086,Pune,11.24
4880,Charlie,32,99745,Delhi,31.41
4881,Hana,37,63281,Kolkata,95.6
4882,David,24,91331,Chennai,59.14
4883,Eve,29,68566,Pune,65.63
4884,Charlie,40,59678,Chennai,54.12
4885,Alice,49,93845,Delhi,78.16
4886,Grace,27,21114,Chennai,75.73
4887,David,25,38034,Delhi,60.35
4888,Ivan,19,97544,Kolkata,75.85
4889,Frank,43,108700,Pune,33.88
4890,Eve,26,38814,Mumbai,0.36
4891,Julia,53,98871,Pune,29.79
4892,Frank,38,48419,Kolkata,64.3
4893,Charlie,39,78284,Mumbai,83.86
4894,Hana,18,109903,Kolkata,43.52
4895,Hana,21,71380,Chennai,46.56
4896,Bob,23,38463,Hyderabad,24.6
4897,Julia,49,83493,Bangalore,26.08
4898,David,18,30787,Mumbai,8.77
4899,Julia,27,74120,Chennai,82.46
4900,Julia,50,93769,Bangalore,28.7
4901,Julia,31,53912,Pune,38.34
4902,Hana,22,72964,Chennai,83.46
4903,Hana,45,23241,Mumbai,34.37
4904,Charlie,42,96923,Chennai,20.29
4905,David,45,51181,Pune,74.87
4906,Hana,26,107162,Chennai,52.28
4907,David,19,51032,Chennai,89.11
4908,David,21,63829,Hyderabad,45.74
4909,Charlie,24,66339,Pune,1.35
4910,Hana,41,25464,Pune,46.67
4911,Bob,41,102206,Mumbai,70.76
4912,Eve,52,29210,Kolkata,32.57
4913,Hana,57,110459,Pune,30.61
4914,Ivan,27,43046,Delhi,78.37
4915,Eve,40,58215,Chennai,33.98
4916,Alice,21,37987,Hyderabad,28.48
4917,Hana,35,72838,Bangalore,56.0
4918,Julia,46,22101,Delhi,15.28
4919,Charlie,31,71931,Pune,72.11
4920,Grace,36,44620,Bangalore,77.67
4921,David,20,114220,Pune,54.04
4922,Charlie,54,70264,Chennai,12.9
4923,Ivan,32,117565,Mumbai,56.9
4924,Grace,55,20300,Chennai,18.27
4925,Bob,47,60753,Bangalore,45.14
4926,David,49,108607,Bangalore,14.51
4927,Hana,39,45024,Bangalore,69.81
4928,Charlie,40,33194,Kolkata,65.98
4929,Ivan,54,55123,Bangalore,73.54
4930,Grace,21,102276,Chennai,39.17
4931,Frank,20,95965,Hyderabad,11.31
4932,Alice,33,65087,Bangalore,61.67
4933,Charlie,43,117753,Kolkata,96.36
4934,Grace,43,61908,Delhi,29.45
4935,Alice,40,80309,Kolkata,45.45
4936,David,20,45109,Delhi,22.37
4937,Alice,53,49298,Bangalore,94.32
4938,Alice,38,64070,Hyderabad,70.17
4939,Ivan,36,52342,Mumbai,82.43
4940,Ivan,47,98448,Delhi,5.84
4941,Bob,25,78682,Chennai,25.05
4942,Bob,32,20692,Kolkata,81.35
4943,David,24,116355,Delhi,21.47
4944,Bob,23,27019,Delhi,46.39
4945,Julia,54,97853,Kolkata,12.91
4946,Ivan,24,51722,Delhi,60.92
4947,Charlie,50,57786,Chennai,23.88
4948,Alice,56,25157,Pune,71.73
4949,Hana,19,109187,Chennai,35.05
4950,Ivan,41,32580,Mumbai,69.88
4951,Grace,29,28929,Delhi,33.63
4952,David,24,20678,Chennai,20.46
4953,Bob,57,88121,Mumbai,4.12
4954,Ivan,20,113827,Mumbai,66.98
4955,Alice,58,118005,Bangalore,78.3
4956,Julia,25,28296,Bangalore,68.92
4957,Charlie,47,55946,Chennai,49.74
4958,Julia,35,32151,Kolkata,53.84
4959,Hana,41,41676,Delhi,71.92
4960,Frank,35,37484,Kolkata,99.71
4961,Alice,29,54564,Pune,37.49
4962,Charlie,35,31357,Kolkata,15.24
4963,Eve,21,85772,Delhi,31.16
4964,Charlie,41,64463,Bangalore,6.91
4965,Ivan,39,73769,Mumbai,80.27
4966,Grace,56,92162,Chennai,43.2
4967,Alice,48,51573,Mumbai,7.93
4968,Grace,19,78919,Mumbai,66.39
4969,Grace,36,42744,Delhi,13.02
4970,Julia,44,46459,Hyderabad,58.63
4971,Charlie,23,106840,Mumbai,70.45
4972,Julia,44,83741,Pune,43.83
4973,David,28,34815,Kolkata,90.02
4974,Julia,41,76658,Mumbai,51.14
4975,Hana,46,105604,Hyderabad,68.02
4976,Grace,39,63204,Hyderabad,12.86
4977,Hana,58,71890,Pune,5.85
4978,David,44,31683,Delhi,0.46
4979,Hana,58,71354,Delhi,14.66
4980,Eve,34,86656,Bangalore,19.48
4981,Ivan,27,33168,Hyderabad,36.69
4982,David,44,56673,Delhi,5.88
4983,Alice,24,100131,Kolkata,43.41
4984,Grace,35,113244,Kolkata,35.97
4985,Hana,50,68277,Mumbai,78.62
4986,Eve,50,65453,Kolkata,10.93
4987,Bob,18,95623,Chennai,24.66
4988,Ivan,36,107222,Mumbai,96.25
4989,Charlie,24,76665,Kolkata,73.35
4990,Frank,39,36860,Chennai,72.45
4991,David,57,47009,Delhi,66.77
4992,Grace,35,37335,Bangalore,84.7
4993,Frank,24,96514,Delhi,89.88
4994,Julia,33,105106,Pune,30.48
4995,Hana,46,84804,Bangalore,28.3
4996,Hana,37,82813,Hyderabad,12.73
4997,Hana,29,44837,Mumbai,66.73
4998,Julia,56,22262,Kolkata,55.64
4999,Ivan,31,36758,Kolkata,74.63
5000,Ivan,31,35535,Hyderabad,40.58
5001,Grace,50,58080,Kolkata,27.58
5002,Alice,20,42345,Bangalore,74.43
5003,Eve,42,53912,Delhi,37.08
5004,Julia,39,28612,Mumbai,37.79
5005,Charlie,54,66108,Chennai,56.48
5006,Julia,59,114518,Mumbai,43.19
5007,Grace,46,20367,Pune,62.49
5008,Julia,46,118229,Chennai,90.68
5009,Julia,36,77932,Bangalore,69.53
5010,Ivan,26,118075,Kolkata,27.84
5011,David,53,84323,Chennai,27.17
5012,Eve,29,71075,Chennai,34.87
5013,Charlie,53,45886,Bangalore,79.82
5014,David,23,97184,Bangalore,96.86
5015,Grace,18,74495,Kolkata,20.54
5016,Julia,41,23853,Delhi,27.43
5017,Frank,28,112754,Chennai,86.75
5018,Alice,28,119903,Mumbai,54.08
5019,Alice,41,40043,Pune,49.27
5020,Eve,59,97475,Chennai,33.41
5021,Frank,23,84156,Pune,99.71
5022,Frank,25,69490,Kolkata,77.69
5023,Hana,45,28271,Pune,55.72
5024,Frank,35,69139,Pune,4.92
5025,David,19,105901,Bangalore,91.96
5026,Eve,26,26788,Mumbai,18.49
5027,Charlie,30,111494,Hyderabad,14.61
5028,David,38,100915,Mumbai,85.36
5029,Frank,30,107378,Kolkata,35.43
5030,Charlie,18,21783,Mumbai,4.24
5031,Alice,25,75071,Bangalore,63.44
5032,Charlie,20,47213,Mumbai,60.92
5033,Alice,43,75895,Kolkata,12.64
5034,Alice,35,105300,Chennai,67.27
5035,Hana,52,61030,Pune,66.66
5036,Charlie,38,51679,Kolkata,4.26
5037,Ivan,30,36656,Bangalore,42.33
5038,Ivan,27,108838,Hyderabad,41.95
5039,Grace,44,27441,Mumbai,86.82
5040,Hana,50,105275,Hyderabad,68.74
5041,Bob,20,95435,Delhi,72.13
5042,Frank,32,22556,Mumbai,64.61
5043,Eve,45,118977,Chennai,3.63
5044,Grace,32,76281,Chennai,44.26
5045,Charlie,45,67615,Hyderabad,75.89
5046,Bob,49,96563,Chennai,7.32
5047,Alice,20,57526,Kolkata,46.89
5048,Hana,47,57008,Delhi,30.24
5049,Eve,37,102163,Kolkata,80.2
5050,Grace,22,106549,Pune,67.71
5051,Charlie,42,37077,Mumbai,19.68
5052,Grace,43,105084,Bangalore,78.01
5053,Frank,45,23450,Hyderabad,23.81
5054,Grace,28,114512,Kolkata,60.82
5055,David,28,91749,Bangalore,74.75
5056,David,25,45115,Hyderabad,71.57
5057,Julia,39,108239,Mumbai,98.48
5058,Bob,43,48384,Delhi,22.67
5059,Bob,54,91459,Bangalore,82.57
5060,Hana,18,70654,Delhi,29.85
5061,Charlie,22,36580,Pune,17.04
5062,Hana,50,55276,Delhi,70.17
5063,Grace,38,94667,Bangalore,33.03
5064,Charlie,54,51001,Pune,79.44
5065,David,49,60198,Kolkata,20.59
5066,David,21,54737,Mumbai,4.93
5067,Hana,27,74508,Delhi,44.54
5068,David,44,101876,Hyderabad,76.5
5069,Charlie,46,58869,Delhi,64.56
5070,Alice,39,22142,Bangalore,40.59
5071,Hana,59,94922,Delhi,21.54
5072,Ivan,34,47502,Delhi,48.67
5073,Ivan,54,44421,Chennai,7.02
5074,Alice,58,85191,Delhi,47.56
5075,Ivan,34,37044,Delhi,83.2
5076,Ivan,46,31666,Hyderabad,14.84
5077,David,58,100786,Kolkata,47.86
5078,Charlie,19,104618,Pune,67.92
5079,Julia,32,62804,Kolkata,15.85
5080,Bob,48,111434,Bangalore,32.93
5081,Hana,28,33479,Chennai,13.76
5082,Eve,40,50977,Chennai,58.26
5083,David,45,91595,Kolkata,10.12
5084,David,43,89060,Kolkata,54.92
5085,Frank,40,48410,Delhi,16.35
5086,Hana,59,76751,Bangalore,18.71
5087,Julia,52,80937,Kolkata,24.48
5088,Eve,40,109214,Pune,65.65
5089,Bob,59,64486,Kolkata,83.96
5090,Alice,44,58506,Hyderabad,24.38
5091,Alice,44,48034,Bangalore,21.19
5092,Bob,31,112165,Delhi,19.29
5093,Julia,28,75335,Bangalore,73.97
5094,Ivan,33,77404,Chennai,46.06
5095,Bob,44,102655,Mumbai,21.49
5096,David,59,80189,Mumbai,5.61
5097,Hana,21,22995,Hyderabad,12.97
5098,Grace,32,55527,Chennai,32.25
5099,Ivan,31,68414,Delhi,41.55
5100,Hana,58,47651,Kolkata,61.38
5101,Bob,20,33306,Pune,35.92
5102,Hana,43,105765,Chennai,21.64
5103,Alice,33,26422,Pune,19.14
5104,Hana,46,67455,Delhi,81.48
5105,Frank,20,116315,Chennai,24.02
5106,Alice,59,90743,Bangalore,83.6
5107,Charlie,32,33958,Delhi,37.54
5108,Frank,29,51205,Hyderabad,35.93
5109,Grace,43,24328,Hyderabad,82.82
5110,Frank,56,117745,Bangalore,13.52
5111,Grace,30,36788,Bangalore,61.97
5112,Bob,33,20698,Delhi,6.1
5113,Julia,28,52010,Chennai,80.59
5114,Charlie,20,97696,Delhi,58.75
5115,Frank,56,76699,Chennai,96.62
5116,Hana,37,98489,Chennai,98.49
5117,Charlie,33,80846,Bangalore,88.86
5118,Hana,56,65934,Kolkata,98.17
5119,Julia,53,80372,Pune,44.88
5120,Frank,50,21826,Hyderabad,64.73
5121,Ivan,28,57700,Mumbai,9.99
5122,Eve,30,22303,Hyderabad,42.64
5123,Bob,44,84446,Chennai,54.82
5124,Grace,40,60292,Delhi,25.47
5125,Charlie,54,74381,Kolkata,68.38
5126,Bob,56,83226,Bangalore,78.25
5127,Alice,36,26458,Chennai,82.76
5128,Grace,36,23380,Kolkata,80.67
5129,David,56,24399,Delhi,17.94
5130,Bob,42,114324,Chennai,26.97
5131,Charlie,28,104254,Chennai,69.69
5132,Grace,18,67439,Bangalore,51.84
5133,Eve,55,34829,Bangalore,70.16
5134,Eve,33,72629,Bangalore,84.72
5135,Alice,59,49449,Mumbai,39.89
5136,Hana,53,105865,Bangalore,40.52
5137,Hana,55,119492,Delhi,86.15
5138,Bob,46,76438,Pune,21.76
5139,Bob,28,20491,Pune,32.53
5140,Grace,37,73945,Bangalore,25.38
5141,David,20,77322,Mumbai,74.29
5142,Julia,34,74935,Delhi,35.74
5143,Ivan,23,93184,Mumbai,34.05
5144,Julia,37,57008,Kolkata,45.89
5145,Grace,30,92300,Kolkata,41.75
5146,Alice,55,96401,Mumbai,89.79
5147,Frank,39,50386,Mumbai,36.01
5148,Hana,23,52999,Delhi,42.16
5149,Hana,29,99356,Delhi,59.4
5150,Hana,53,88492,Hyderabad,90.84
5151,Charlie,49,108983,Bangalore,77.2
5152,Charlie,47,110813,Chennai,30.23
5153,Alice,52,35352,Chennai,6.84
5154,Eve,28,116123,Delhi,74.71
5155,Julia,57,50057,Delhi,99.24
5156,Charlie,42,20145,Pune,44.17
5157,Alice,22,35794,Chennai,37.36
5158,Alice,33,45113,Hyderabad,34.48
5159,Hana,37,85371,Mumbai,41.03
5160,David,37,99091,Chennai,92.42
5161,Charlie,32,67404,Pune,72.47
5162,Grace,47,101312,Hyderabad,61.25
5163,Eve,20,118459,Delhi,9.79
5164,Alice,58,92880,Bangalore,35.64
5165,Hana,28,42657,Kolkata,26.64
5166,Bob,52,102275,Hyderabad,52.81
5167,Grace,46,45770,Pune,24.0
5168,Eve,23,83730,Delhi,14.46
5169,Ivan,39,43429,Chennai,5.06
5170,Frank,28,44341,Kolkata,6.64
5171,Julia,55,58910,Kolkata,44.56
5172,Ivan,29,37239,Chennai,21.22
5173,David,36,41126,Pune,27.85
5174,Bob,26,103466,Kolkata,38.17
5175,Bob,28,85978,Delhi,70.74
5176,Julia,28,87136,Chennai,53.55
5177,David,32,35213,Pune,69.01
5178,David,25,106560,Bangalore,6.36
5179,Grace,19,60057,Delhi,28.01
5180,Bob,59,115764,Kolkata,36.24
5181,Julia,41,111449,Chennai,30.82
5182,Alice,31,39208,Delhi,38.53
5183,Ivan,38,39317,Mumbai,4.33
5184,Grace,57,82780,Delhi,20.31
5185,Bob,34,108913,Mumbai,87.04
5186,Julia,33,99343,Pune,25.02
5187,Charlie,46,65142,Kolkata,41.66
5188,Alice,20,60206,Kolkata,19.15
5189,David,42,91810,Mumbai,47.64
5190,Bob,33,71443,Hyderabad,54.98
5191,Eve,31,32906,Pune,13.88
5192,Ivan,19,25685,Mumbai,29.63
5193,Hana,38,21238,Bangalore,49.15
5194,Ivan,35,117151,Chennai,96.38
5195,Bob,24,54434,Delhi,88.2
5196,Eve,36,75159,Mumbai,37.68
5197,Alice,44,82266,Chennai,82.61
5198,Charlie,28,39250,Bangalore,49.35
5199,Alice,44,85299,Mumbai,74.59
5200,Alice,19,42812,Chennai,56.46
5201,Ivan,50,21255,Chennai,93.64
5202,Frank,47,74594,Chennai,51.8
5203,Julia,57,45311,Mumbai,11.27
5204,Julia,59,84751,Chennai,54.57
5205,Eve,52,91779,Chennai,39.27
5206,David,25,98824,Mumbai,1.77
5207,Hana,50,68256,Kolkata,14.17
5208,Eve,46,65445,Bangalore,57.53
5209,Frank,44,59828,Bangalore,62.07
5210,David,21,106307,Chennai,92.69
5211,Hana,35,85197,Kolkata,23.33
5212,David,36,111132,Mumbai,20.85
5213,Bob,56,108382,Delhi,15.38
5214,Julia,56,83227,Kolkata,30.11
5215,Julia,49,105942,Bangalore,17.54
5216,Eve,45,31575,Kolkata,11.57
5217,Frank,58,71720,Mumbai,62.35
5218,Charlie,49,72705,Hyderabad,85.02
5219,Bob,57,35607,Chennai,99.35
5220,Bob,53,80657,Delhi,87.09
5221,David,59,40746,Chennai,37.25
5222,Hana,44,99950,Pune,86.69
5223,Frank,37,106644,Chennai,55.13
5224,Charlie,55,95778,Kolkata,96.16
5225,Alice,22,40515,Bangalore,80.98
5226,Frank,23,44360,Delhi,61.19
5227,Charlie,48,89500,Mumbai,86.18
5228,Eve,44,24651,Bangalore,18.82
5229,Eve,41,97375,Mumbai,69.81
5230,Frank,22,63576,Bangalore,32.94
5231,David,30,105016,Hyderabad,25.22
5232,Alice,48,117563,Chennai,76.06
5233,Grace,53,68301,Mumbai,84.83
5234,Grace,47,111985,Pune,93.69
5235,Eve,40,58821,Hyderabad,2.4
5236,Frank,46,69430,Bangalore,26.05
5237,Julia,49,110384,Bangalore,55.96
5238,Hana,53,85121,Delhi,84.23
5239,Grace,33,116349,Chennai,84.05
5240,Eve,53,53310,Kolkata,87.71
5241,Bob,37,117810,Hyderabad,75.63
5242,Bob,27,78295,Pune,26.03
5243,Julia,42,23095,Hyderabad,11.18
5244,Ivan,27,85472,Kolkata,65.91
5245,Alice,29,83743,Kolkata,24.88
5246,Eve,18,42131,Chennai,55.2
5247,Julia,31,59344,Bangalore,6.92
5248,Bob,19,73351,Delhi,20.73
5249,Bob,46,58195,Chennai,44.29
5250,Charlie,43,70393,Hyderabad,91.06
5251,Hana,40,30123,Bangalore,85.13
5252,Hana,25,55999,Delhi,12.34
5253,Ivan,18,116440,Pune,65.16
5254,David,36,106589,Hyderabad,76.68
5255,Charlie,58,74040,Chennai,39.62
5256,Ivan,52,80650,Delhi,35.64
5257,Ivan,29,81346,Kolkata,81.19
5258,Alice,56,74822,Delhi,52.66
5259,Hana,48,61432,Hyderabad,20.88
5260,Grace,19,43844,Pune,88.77
5261,Eve,23,118778,Hyderabad,1.41
5262,Julia,42,99644,Delhi,96.83
5263,David,35,24567,Delhi,81.4
5264,Hana,34,119895,Delhi,0.19
5265,Bob,43,76879,Hyderabad,15.08
5266,Frank,33,20438,Bangalore,58.66
5267,Charlie,47,95512,Mumbai,7.06
5268,Julia,44,79713,Kolkata,57.56
5269,Grace,55,51688,Hyderabad,37.58
5270,Charlie,42,92252,Delhi,31.24
5271,Charlie,52,76599,Mumbai,39.27
5272,Grace,19,33205,Delhi,78.75
5273,Julia,43,44517,Kolkata,24.49
5274,Charlie,26,44920,Pune,72.0
5275,Frank,51,34922,Bangalore,67.33
5276,Ivan,50,41965,Kolkata,93.58
5277,Frank,41,64013,Chennai,93.17
5278,Hana,49,102779,Kolkata,86.55
5279,Charlie,32,86787,Kolkata,23.07
5280,Bob,46,100030,Pune,86.75
5281,Julia,29,112394,Delhi,25.41
5282,Bob,59,118646,Chennai,61.73
5283,Frank,51,112857,Pune,3.86
5284,Frank,29,113357,Mumbai,8.19
5285,David,40,86292,Kolkata,92.39
5286,Eve,47,109990,Kolkata,52.1
5287,Charlie,26,24328,Hyderabad,36.82
5288,Charlie,47,68023,Delhi,16.04
5289,Alice,28,61463,Hyderabad,91.24
5290,Julia,49,25811,Chennai,63.53
5291,Hana,59,22771,Delhi,39.01
5292,Hana,42,41113,Delhi,88.72
5293,Charlie,35,34602,Bangalore,5.19
5294,Eve,24,70237,Delhi,15.78
5295,David,33,99868,Kolkata,85.18
5296,Frank,59,111748,Chennai,28.79
5297,David,55,102415,Pune,32.83
5298,Eve,51,57699,Chennai,48.4
5299,David,50,36978,Mumbai,7.23
5300,Frank,28,113296,Kolkata,25.74
5301,Grace,47,95059,Bangalore,86.48
5302,Bob,39,99332,Kolkata,9.59
5303,Eve,43,60931,Chennai,56.24
5304,Julia,58,63839,Chennai,39.61
5305,Julia,59,41023,Kolkata,53.22
5306,Charlie,49,46622,Pune,37.89
5307,Ivan,30,40106,Pune,50.03
5308,Charlie,47,26222,Mumbai,22.72
5309,Eve,41,55039,Kolkata,71.65
5310,Julia,50,98541,Delhi,45.77
5311,Bob,55,49998,Bangalore,81.69
5312,Bob,41,44646,Mumbai,77.25
5313,Bob,54,81600,Bangalore,91.97
5314,Grace,37,44550,Mumbai,98.79
5315,Alice,23,20008,Chennai,81.33
5316,Julia,37,22783,Bangalore,82.95
5317,Alice,30,26182,Pune,32.44
5318,Bob,41,47822,Hyderabad,81.84
5319,Hana,59,115438,Hyderabad,88.78
5320,Hana,20,74894,Delhi,84.45
5321,Hana,38,117018,Bangalore,46.22
5322,Ivan,43,47271,Hyderabad,83.0
5323,Alice,26,35781,Hyderabad,21.87
5324,Ivan,54,52989,Delhi,35.1
5325,Grace,55,39116,Bangalore,67.55
5326,Eve,35,71876,Delhi,64.87
5327,Julia,58,88002,Chennai,72.09
5328,Grace,22,80895,Kolkata,28.68
5329,Hana,38,46888,Pune,31.36
5330,Ivan,33,38111,Chennai,97.21
5331,Julia,42,91799,Hyderabad,68.34
5332,Grace,22,33766,Bangalore,88.42
5333,Grace,30,116489,Chennai,87.27
5334,Grace,47,60249,Delhi,36.1
5335,David,41,54541,Hyderabad,3.03
5336,Frank,41,26883,Mumbai,52.72
5337,Grace,32,110616,Chennai,99.69
5338,Grace,51,110738,Delhi,17.1
5339,Frank,36,111269,Pune,43.31
5340,Eve,58,93310,Chennai,11.97
5341,Grace,33,70468,Kolkata,5.96
5342,Grace,42,84105,Kolkata,84.87
5343,Charlie,34,43422,Chennai,13.28
5344,Bob,21,75937,Bangalore,32.45
5345,David,47,54492,Delhi,11.75
5346,Bob,51,61122,Pune,93.68
5347,Eve,32,119677,Delhi,50.61
5348,Hana,51,27425,Hyderabad,68.5
5349,Grace,25,53529,Kolkata,19.3
5350,Charlie,25,76215,Mumbai,66.87
5351,Grace,47,52083,Delhi,87.44
5352,Ivan,57,20449,Mumbai,74.16
5353,Charlie,24,62068,Bangalore,59.82
5354,David,18,64695,Bangalore,65.7
5355,Eve,36,60003,Kolkata,74.57
5356,David,46,93794,Kolkata,10.04
5357,Bob,26,108735,Kolkata,12.39
5358,Eve,32,30745,Delhi,6.5
5359,Hana,20,77997,Delhi,45.93
5360,Bob,54,49017,Bangalore,44.56
5361,Grace,27,110183,Pune,59.76
5362,Julia,46,82194,Delhi,4.93
5363,Ivan,19,36306,Pune,2.83
5364,Grace,30,88114,Bangalore,43.02
5365,Charlie,56,56838,Kolkata,94.11
5366,Frank,21,105774,Delhi,26.73
5367,Ivan,59,111850,Chennai,68.97
5368,Julia,41,107433,Chennai,11.2
5369,Grace,45,44473,Bangalore,28.96
5370,Charlie,55,52246,Kolkata,4.81
5371,Charlie,20,41703,Hyderabad,3.77
5372,Julia,33,101538,Delhi,2.68
5373,Alice,19,105598,Mumbai,93.36
5374,Frank,35,32422,Chennai,69.27
5375,Hana,31,60225,Pune,33.17
5376,Grace,54,47029,Chennai,85.51
5377,Eve,24,69514,Delhi,10.27
5378,Charlie,27,52087,Delhi,35.26
5379,Ivan,24,28168,Kolkata,96.8
5380,David,27,82589,Delhi,1.23
5381,Ivan,33,106196,Bangalore,81.65
5382,Bob,47,119710,Kolkata,54.43
5383,David,27,38989,Bangalore,77.55
5384,Frank,37,115089,Hyderabad,85.51
5385,David,29,47987,Delhi,73.84
5386,Charlie,55,76030,Hyderabad,44.39
5387,Alice,29,29120,Pune,6.89
5388,Frank,51,81219,Delhi,35.42
5389,David,40,50376,Pune,10.07
5390,Julia,46,107454,Bangalore,58.78
5391,Eve,35,20989,Mumbai,30.42
5392,Alice,46,78237,Pune,36.82
5393,Grace,32,42713,Hyderabad,69.35
5394,David,51,89473,Hyderabad,6.48
5395,Frank,52,67286,Bangalore,10.92
5396,Frank,46,102615,Kolkata,99.07
5397,Alice,30,41132,Kolkata,27.4
5398,Ivan,31,40067,Bangalore,69.69
5399,Bob,36,102091,Chennai,60.86
5400,Bob,42,83299,Pune,33.12
5401,Charlie,40,27199,Hyderabad,76.22
5402,Ivan,50,65390,Hyderabad,41.56
5403,Alice,30,59214,Kolkata,25.96
5404,Bob,48,26065,Hyderabad,41.37
5405,Eve,58,44670,Kolkata,52.43
5406,Hana,39,100559,Mumbai,1.33
5407,Hana,48,58835,Pune,63.17
5408,Ivan,51,40184,Bangalore,79.57
5409,Frank,26,111931,Pune,79.75
5410,Eve,22,23818,Kolkata,17.91
5411,Ivan,30,21810,Kolkata,24.5
5412,Alice,49,115319,Bangalore,32.12
5413,Frank,32,59815,Delhi,51.59
5414,David,40,22919,Mumbai,76.7
5415,Charlie,28,44897,Bangalore,49.3
5416,Julia,27,34947,Pune,89.02
5417,Julia,21,26038,Hyderabad,69.85
5418,Ivan,21,99877,Mumbai,88.11
5419,Hana,47,74923,Kolkata,75.6
5420,Grace,26,24252,Chennai,6.34
5421,Alice,52,41888,Pune,33.61
5422,David,44,30540,Pune,21.05
5423,Bob,52,52105,Delhi,22.87
5424,Charlie,27,88318,Pune,38.76
5425,Bob,41,82351,Kolkata,6.11
5426,David,24,74159,Pune,51.98
5427,Hana,32,44911,Hyderabad,73.97
5428,Alice,19,40223,Delhi,97.04
5429,David,30,41059,Kolkata,76.81
5430,Hana,42,108922,Bangalore,24.37
5431,Alice,48,75513,Hyderabad,75.39
5432,Hana,56,95835,Bangalore,36.22
5433,Hana,42,83201,Mumbai,78.32
5434,Charlie,35,29054,Bangalore,47.57
5435,Eve,19,84605,Pune,73.92
5436,Ivan,24,83327,Delhi,87.82
5437,Eve,31,67855,Chennai,37.09
5438,Hana,20,64581,Delhi,70.13
5439,Frank,51,93025,Pune,53.57
5440,Julia,45,37251,Mumbai,12.15
5441,Alice,38,112441,Chennai,71.51
5442,Hana,32,112808,Pune,56.54
